RESG_DIA,CAPTC_DIA,NR_COTST,VL_PATRIM_LIQ,VL_QUOTA,VL_TOTAL,SUGESTÃO
6673264.31,1572927.55,15955,366655715.84,13.3243666,366731718.08,1
4445799.52,1526156.63,15985,363919557.01,13.3310345,363986483.26,1
1239342.98,1045545.38,16007,363910412.23,13.3377987,363993041.06,1
3089721.13,2334146.36,16064,363358149.74,13.3452503,363390405.87,1
1250494.7,3217409.7,16118,365509146.18,13.3520112,365556363.4,1
1917061.02,3832801.99,16153,367605818.13,13.3586206,367662466.9,1
1261788.0,1739975.37,16192,368270276.78,13.3653896,368338497.51,1
913355.33,5265243.92,16223,372809675.49,13.3721948,372824688.5,1
1171524.01,4238870.79,16244,376066167.68,13.3789792,376088433.05,1
2144733.27,1794709.17,16274,375897246.7,13.3854221,375925739.81,1
4439217.27,2279789.58,16305,373926989.76,13.3921583,373966922.45,1
1200409.3,2212796.49,16327,375130510.58,13.3990038,375177185.31,1
1018155.76,1621518.46,16329,375930748.12,13.4060358,375991888.71,1
1114363.72,1288568.73,16340,376381245.74,13.4158886,376473176.39,1
726019.5,1438324.79,16363,377287983.9,13.4228191,377395804.42,1
1034650.01,2550124.09,16380,378996685.37,13.4296936,379053256.91,1
2359520.86,4230844.55,16381,381062601.37,13.4365889,381116072.74,1
811572.77,1957447.08,16392,382413503.89,13.4438184,382504721.86,1
11984876.28,2004245.49,16411,372638171.13,13.4510357,372577214.74,1
1118210.01,2645321.25,16434,374359910.06,13.4580611,374499093.7,1
1625726.69,2985917.46,16492,375914016.46,13.4650323,375996131.57,1
35311716.12,14809115.03,31850,5454276726.2,477.588221,5454746793.93,1
26077212.84,13549663.09,31781,5444449121.42,477.824634,5444844622.63,1
23826125.2,16314956.07,31697,5439842720.28,478.079567,5440196035.54,1
28526836.38,9392781.79,31640,5423540394.89,478.328433,5423918740.6,1
32847008.0,20367477.7,31593,5413373561.42,478.532401,5413750189.56,1
32628363.71,15492025.27,31516,5398122159.78,478.699026,5398520606.31,1
22753431.61,14630475.42,31447,5392239321.65,478.897677,5392648164.33,1
21259360.49,16051928.51,31413,5389810882.4,479.144486,5390174884.61,1
23346959.04,10707451.72,31354,5380181559.76,479.412086,5380566419.5,1
30755057.02,15049487.75,31304,5367425903.15,479.674944,5367873597.16,1
21720281.46,21013705.83,31240,5369598899.87,479.932285,5370054256.61,1
22848802.25,22414389.13,31188,5372129426.9,480.19729,5372534241.28,1
28018315.15,14651541.78,31136,5361733197.14,480.462847,5362169258.67,1
26006002.09,16168492.11,31069,5354840595.31,480.726776,5355289692.93,1
19906202.59,21894197.17,31010,5359498048.73,480.966434,5359906602.74,1
40074930.03,13561641.76,30958,5335506825.13,481.192766,5335907899.98,1
31418291.96,14856542.59,30890,5322201652.33,481.486467,5322689723.06,1
22833293.16,13267036.09,30842,5315410379.6,481.737513,5315881188.54,1
21589462.03,22112852.6,30784,5318999233.21,482.015337,5319416071.54,1
30802639.03,17842657.47,30738,5308196445.5,482.210825,5308661491.99,1
26711045.36,21712518.99,30682,5306318049.44,482.494266,5306788097.26,1
91595131.26,92951204.98,89502,8273389978.21,7.650244147,8273481970.56,1
45515524.87,91796724.47,89684,8323661398.5,7.653933827,8323754097.43,1
43852392.17,77930097.89,89914,8361800178.29,7.657668144,8361895032.87,1
31378378.71,121037613.88,90176,8455559643.63,7.661423101,8455657095.29,1
30162132.3,81900744.74,90453,8511478253.93,7.665210518,8511523315.49,1
51501006.22,93733183.68,90657,8557992640.38,7.669066961,8558039924.07,1
32037967.9,69872941.26,90889,8600032326.83,7.672834927,8600081797.12,1
37131380.38,81893547.5,91112,8648969459.59,7.676559776,8649021171.23,1
42792886.22,62293710.33,91322,8672542470.64,7.680174124,8672596222.33,1
29312978.7,74346690.65,91544,8721609379.18,7.683745816,8721665373.25,1
46920965.56,94701061.79,91781,8773631484.85,7.68748303,8773689744.75,1
24726109.99,88781767.14,92022,8842031164.75,7.691289276,8842091820.47,1
36094537.95,55814307.57,92202,8866168307.46,7.695131752,8866231007.7,1
40364278.04,154426831.38,92372,8984651115.61,7.698968183,8984716609.15,1
37344482.02,65947598.23,92596,9017707340.53,7.702784062,9017774949.39,1
40330121.26,53341167.76,92762,9035176434.53,7.706592056,9035246034.99,1
47841888.93,64799409.77,92935,9056547714.06,7.71035679,9056619337.09,1
35869143.76,58359692.56,93109,9083610552.01,7.714249441,9083684242.79,1
83523487.35,58052016.59,93277,9062751443.44,7.718166486,9062826988.06,1
36870518.37,87368072.68,93413,9117770877.57,7.722017482,9117848545.38,1
155503880.21,74345095.6,93550,9041143494.69,7.725855214,9041222976.01,1
4905783.93,992985.93,57685,4930999290.44,46.468192,4926729221.33,1
4258943.64,1116548.12,57644,4926859824.82,46.458796,4918883827.13,1
5060636.52,986939.84,57598,4925529026.67,46.484661,4917903745.28,1
2687243.32,837439.21,57560,4913131677.89,46.385118,4904130507.07,1
5348479.62,1290228.67,57519,4923808978.79,46.524237,4915290970.01,1
2678754.18,457063.67,57494,4919005164.93,46.499839,4910674409.63,1
2941167.12,1223379.47,57464,4921872466.7,46.543183,4911329950.92,1
3190427.89,358898.05,57424,4927507924.27,46.62325,4917672747.99,1
2934983.89,703966.05,57386,4936928025.35,46.733491,4927282555.26,1
3362719.2,912867.89,57347,4924626652.7,46.640235,4915349737.15,1
2341268.28,893926.16,57317,4931142216.18,46.71565,4921467360.1,1
3761977.41,569748.22,57283,4935615515.66,46.78827,4929898670.63,1
1777563.08,1153657.75,57268,4936136253.88,46.799121,4930049176.84,1
4683577.27,861666.38,57232,4923500427.31,46.715557,4918531181.92,1
1940837.13,616302.65,57215,4934040977.62,46.828137,4929430736.68,1
1863163.43,934116.76,57187,4938649836.76,46.880696,4931415330.65,1
3065684.11,572845.21,57156,4935719467.8,46.876543,4929803930.16,1
2509001.76,899656.53,57127,4938988030.83,46.92287,4933911605.66,1
1193681.57,479958.58,57108,4931500848.69,46.858519,4924748765.97,1
2346893.04,582523.82,57083,4939398773.37,46.950329,4932680629.78,0
2770475.65,692479.89,57055,4950226350.75,47.073,4956375904.87,0
6070339.3,1179083.78,50166,2610293734.17,4.286782583,2611618709.86,1
11300211.51,1216570.78,50058,2599437018.36,4.285512992,2600539207.65,1
9301888.23,993620.01,49974,2591248452.72,4.285710337,2591861226.51,1
7949761.49,503555.93,49867,2579922025.84,4.279292772,2580322706.67,1
7201854.96,290707.62,49785,2578102039.83,4.287737434,2578709521.65,1
6440124.66,525649.63,49695,2570448645.78,4.284845373,2571388558.17,1
8265067.04,857071.89,49585,2564745141.01,4.287686697,2565193678.49,1
7383253.09,364921.01,49499,2560871087.23,4.292943235,2561567822.67,1
7704133.1,612264.68,49433,2558146120.16,4.300263736,2558519603.29,1
5937847.33,288086.35,49366,2550816270.12,4.297439493,2551105264.36,1
7073479.11,202625.45,49299,2546185405.99,4.301213273,2546615075.69,1
10629364.59,342511.73,49184,2537130226.68,4.303293911,2537634779.46,1
7848917.35,416498.4,49106,2531896893.65,4.307023839,2532569881.04,1
6831520.18,584212.4,49012,2524934627.36,4.305807619,2525348371.67,1
7981452.29,324096.56,48923,2521523516.03,4.313048801,2521949088.26,0
6623234.62,335121.08,48865,2519019971.35,4.31952228,2519989822.76,1
6063122.41,878455.29,48781,2514415145.92,4.320516571,2514873018.08,1
7289445.98,365495.33,48716,2510759745.59,4.326132917,2511132000.37,1
5958536.96,278980.52,48652,2498673227.2,4.315093482,2499477248.87,1
5640431.57,709812.32,48586,2496411796.73,4.319703048,2496926470.17,1
5864529.67,419863.46,48530,2495206190.44,4.327038168,2495800371.7,0
35063500.28,41384959.04,199712,17211165533.91,4.57000166,17251831442.69,1
81875428.86,40319152.0,199453,17172122466.91,4.570668981,17207692096.34,1
50248245.16,35222563.34,199281,17159385971.31,4.571278289,17190654253.38,1
44201296.53,30920138.64,199138,17144408971.91,4.570826515,17170908621.99,1
46923621.68,26149907.77,198994,17144526999.16,4.576396408,17172681439.23,1
44767587.1,27832498.29,198849,17133107579.22,4.577868708,17159487362.83,1
54852430.89,26055987.87,198611,17115905900.76,4.580966763,17140932585.18,1
42711484.52,24701262.18,198447,17112160419.36,4.584784633,17140433318.68,1
38324431.66,27945965.26,198302,17109754817.58,4.586920767,17134282829.23,1
40734410.42,24199298.17,198185,17097545179.88,4.588080375,17126043248.71,1
38096875.5,28167551.48,198071,17095243802.45,4.590127314,17118274204.81,1
58757602.88,22698274.0,197827,17069430896.12,4.592878511,17090087348.62,1
38945934.06,20322517.25,197674,17058334673.23,4.594903856,17086815506.63,1
40280839.05,28145556.91,197511,17049197418.23,4.595711417,17074246890.96,1
40987673.81,24712565.73,197375,17044223480.99,4.598757714,17067506097.68,1
37631320.57,22944037.17,197264,17042382311.57,4.602223766,17067361662.48,1
55667379.89,24639018.69,197053,17017220407.15,4.603807978,17038232336.43,1
37980652.23,20669781.71,196908,17009170683.88,4.606313472,17032688445.13,1
47305323.69,23174260.23,196716,16987738555.1,4.60704438,17010938908.7,1
41925016.74,22855158.69,196531,16979239006.55,4.609911029,17004589572.17,1
42327906.98,25003941.97,196415,16973512969.71,4.613059899,17004429425.63,1
1093328.67,916866.05,15691,406526001.65,7.2393182,406536083.11,1
620497.37,915113.35,15727,407047571.38,7.2433597,407402001.79,1
988726.02,846691.55,15766,407308853.79,7.2505367,407768645.15,1
1702165.71,353593.17,15798,406327022.48,7.2570651,406731781.54,1
417881.81,2365573.41,15852,408283278.2,7.257218,408395341.39,1
460069.55,1071438.57,15957,408642707.41,7.2527398,408769750.8,1
448639.77,508145.9,16024,408639200.26,7.2516214,408750181.7,1
1685201.55,919568.18,16064,407856733.84,7.2513227,408005014.07,1
1111928.56,873059.21,16089,407988464.53,7.2579117,408089261.17,1
410890.7,280140.54,16111,407657074.54,7.2543424,407746987.31,1
457529.14,641094.25,16160,408312401.02,7.2627375,408480000.26,1
1423255.42,939740.02,16188,408100885.08,7.2675756,408323581.45,1
691956.22,511181.44,16198,407817697.26,7.2657518,408035359.58,1
1706379.04,509357.94,16220,406962009.17,7.271833,407217230.59,1
679690.7,7068881.38,16254,413906427.99,7.2817542,414199274.64,1
762419.97,389439.06,16263,413725477.53,7.2851325,414105378.29,1
6081537.22,1542379.18,16280,409648640.5,7.2932733,409982933.73,1
1087111.04,410915.35,16305,409256235.23,7.2983259,409618731.21,1
1449691.78,328444.77,16327,408146022.08,7.2985226,408509062.16,1
849097.68,309985.29,16341,407525264.57,7.2970627,407882320.99,1
1075032.36,709945.67,16362,407450327.75,7.3022582,407824099.24,1
2310839.34,415108.81,15724,476653076.03,667.77474023,477466290.53,1
725377.82,617936.09,15738,476809438.11,668.1411768,476618900.69,1
6835570.07,2136855.49,15720,472307825.55,668.42064707,479031244.24,1
1950949.55,1131710.72,15737,471777632.02,668.82957865,474037793.17,1
846002.26,700230.8,15737,471849300.43,669.13783875,472008259.59,1
1088418.35,448839.36,15728,471466055.17,669.50135018,470867435.78,1
1686508.74,4743884.52,15733,474746417.58,669.81800051,474668890.02,1
563364.32,857175.25,15717,475231601.76,670.08800836,474106259.34,1
424682.12,899853.21,15713,475954692.28,670.43758076,474722976.35,1
2082004.26,1152047.21,15714,475298948.54,670.82384215,475763100.33,1
1015214.6,1606421.84,15716,476235360.48,671.31105453,475912639.91,1
1341753.77,558142.99,15712,475519498.15,671.40655419,479021787.15,1
650958.63,546925.92,15702,475825847.44,671.98599027,476054272.56,1
873916.45,438483.51,15708,475561976.95,672.22827972,475873272.47,1
1066095.18,698400.73,15700,475499981.79,672.66039942,467005634.07,1
2044151.54,1473252.49,15696,475247711.02,673.11114312,467697150.31,1
1399602.52,1294203.24,15678,475437642.18,673.52943067,475792849.07,1
1657867.2,3020893.05,15668,477092397.98,673.94271035,477581493.28,1
1371544.5,229945.29,15671,476201313.16,674.29658802,476882337.54,1
3039832.62,757116.9,15669,474139075.72,674.60878316,476684685.39,1
1442234.61,668064.22,15660,473704100.57,675.09139282,474059088.26,1
309758.93,345423.53,19424,237630460.05,4.3300138,238469449.46,1
1039728.25,441908.76,19406,237196334.35,4.3329965,238184982.54,1
831151.63,804623.39,19383,237176243.2,4.3331141,238256669.06,1
780427.61,193312.36,19370,236871514.59,4.3382732,237900600.97,1
808682.87,1223074.7,19357,237216883.69,4.3370091,237702678.19,1
473468.76,929423.61,19355,237791549.11,4.3391794,238520662.62,1
730465.31,1181710.44,19329,238098886.44,4.3365534,239038538.21,1
700969.92,876048.37,19320,238519528.38,4.3410259,239479171.74,1
655101.36,470522.0,19320,238564519.8,4.3452041,239524204.77,1
298316.71,617298.3,19317,239038697.54,4.3480308,239668961.91,1
366174.5,712908.64,19311,239469676.08,4.3495632,240177572.6,1
447275.74,405241.92,19311,238802255.17,4.3382041,239468465.46,1
577871.05,389155.72,19293,238808308.76,4.3417424,239460546.81,1
515999.93,248648.65,19287,238806122.25,4.3465633,239472121.08,1
186439.1,522204.89,19276,239483922.24,4.3527888,240012893.55,1
339938.05,542303.58,19269,239557222.85,4.3504429,240207208.65,1
205329.02,359807.78,19253,239797238.34,4.3519963,240327480.88,1
586032.7,511135.99,19239,240046469.68,4.3578788,240787646.62,1
958314.92,748867.36,19229,240006983.6,4.3609643,240925497.11,1
477820.85,536261.5,19220,240214178.08,4.3636672,241127486.8,1
384891.41,863212.0,19215,240962615.13,4.3685741,241837526.84,1
2138720.41,2015081.74,263019,268805163.92,3.74021608,271561609.28,1
3251716.7,4819848.81,264236,270503985.65,3.74203454,274456520.59,1
963887.02,1220352.71,265203,270853190.76,3.74331748,272516061.82,1
1757078.54,1292949.47,267034,270588375.96,3.74607211,273068209.46,1
1195327.25,1301996.82,269392,270844959.54,3.74814757,272589594.22,1
1964244.08,11964227.77,273975,281001435.5,3.75031325,283500664.38,1
2071558.83,1951322.56,274725,281016328.65,3.75211675,283757808.98,1
2408738.31,1615549.67,275393,280387653.24,3.75431333,283504994.41,1
800353.64,882452.06,276012,280690902.21,3.7572745,282195301.97,1
1583762.04,1749990.33,277892,280850450.17,3.75718509,283124298.44,1
1467213.83,1894809.99,279892,281579288.16,3.76121509,283740534.5,1
1096811.28,2383516.05,280549,283039618.22,3.76353434,284829317.82,1
1793741.9,939276.61,280706,282345005.59,3.76565989,284822444.93,1
1002168.88,960661.13,281104,282505075.96,3.76834838,284186341.54,1
873174.46,1470444.87,281694,283268661.82,3.77056689,284821936.36,1
1431100.62,1563774.16,283210,283589090.78,3.77306609,285701903.05,1
895466.89,1809045.47,284122,284662534.62,3.77519307,286237766.95,1
6616509.64,1192409.34,284818,279462228.14,3.77816103,286720810.47,1
1201711.57,1347353.55,285310,279813171.79,3.78093659,281653132.82,1
1386202.79,1248423.64,285917,279833587.58,3.78307474,281857324.69,1
1544653.11,2430312.63,288481,280878637.94,3.78522901,283178047.66,1
4190663.75,0.0,21229,1271160367.38,4.1921134,1276668700.91,1
3294776.34,0.0,21186,1268537277.79,4.1943285,1273163962.77,1
2674524.14,0.0,21150,1266482925.94,4.196379,1270537362.12,1
2278612.49,0.0,21105,1264879644.06,4.1986167,1268583000.99,1
14008030.15,0.0,21065,1251554026.11,4.2008819,1265771057.84,1
1591551.24,0.0,21026,1250677205.96,4.2032809,1252545980.5,1
1919398.54,0.0,20990,1249309606.17,4.2051354,1251608369.26,1
2088702.33,0.0,20958,1247869377.15,4.2073181,1250312007.78,1
1500749.9,0.0,20932,1247006902.97,4.2094701,1248901648.1,1
1784288.56,0.0,20904,1245702563.45,4.2110903,1247892193.42,1
4504918.07,0.0,20851,1241781164.07,4.2130629,1246736416.26,1
2934219.44,0.0,20813,1239576557.86,4.2155383,1243006629.56,1
2734747.78,0.0,20776,1237548109.52,4.2179402,1240834040.72,1
2421664.89,0.0,20731,1235742566.73,4.2200402,1238759350.2,1
2442332.18,0.0,20684,1233710556.62,4.2214414,1236785754.18,1
3851851.7,0.0,20630,1230305062.71,4.2229687,1234835603.28,1
2019685.91,0.0,20583,1228868576.83,4.2249705,1231606258.13,1
3633759.66,0.0,20545,1225872080.02,4.2271615,1230269126.07,1
4014332.34,0.0,20503,1222117095.21,4.2280558,1227003275.14,1
1966068.94,0.0,20465,1219813877.72,4.2269941,1222646342.67,1
2960507.01,0.0,20409,1217801052.02,4.2301731,1221658170.92,1
12265167.75,13494277.51,34916,1597601900.87,2.547702,1597892781.14,1
8946894.28,6812458.3,34895,1596247319.33,2.548946,1596392128.74,1
9767058.31,7293168.67,34896,1594549543.05,2.550185,1594775148.47,1
6677319.66,5707724.59,34881,1594438748.33,2.551558,1594735659.07,1
6046666.54,7458777.03,34877,1596703353.27,2.552923,1597067368.5,1
9210601.27,4386069.78,34827,1592686657.21,2.554214,1593132159.91,1
6089401.88,8415110.04,34810,1595820749.94,2.555511,1595918142.44,1
4620302.2,5021090.85,34809,1597070157.61,2.55687,1597232810.13,1
5046489.41,8614484.43,34802,1601447193.21,2.558165,1601676092.05,1
8694013.85,6081972.04,34798,1599656117.05,2.559476,1599960626.03,1
7115125.99,6467844.27,34778,1599838663.37,2.560804,1600218203.01,1
5217476.8,6503007.08,34768,1601937212.83,2.562105,1602160630.2,1
8655116.12,6815974.52,34760,1600986442.34,2.563526,1601289465.73,1
8368142.66,4756833.95,34743,1598225935.9,2.564889,1598615010.79,1
5567157.93,4909925.61,34747,1598394831.21,2.566214,1598626936.39,1
7759632.53,5180849.67,34697,1596666226.6,2.567579,1596976768.57,1
6986400.54,4844410.58,34681,1595318639.8,2.568857,1595483986.47,1
5592842.82,4951837.5,34678,1595606582.88,2.570353,1595841503.26,1
8314945.32,5110139.3,34649,1593228858.85,2.571685,1593545120.88,1
7167192.9,5603521.15,34652,1592505432.2,2.573041,1592901862.48,1
9190846.44,7458292.83,34649,1591589832.69,2.574361,1592079552.36,1
3477622.72,1743519.51,41738,1265230224.84,3.7290082,1260002776.92,1
2966489.21,1233135.74,41796,1264126092.16,3.7308627,1258402550.84,1
2677600.42,937770.55,41817,1263029706.2,3.73276172,1256916438.53,1
1467330.23,1258788.42,41835,1263509581.53,3.73479627,1256201185.15,1
2385977.89,1270539.53,41875,1262908560.04,3.73631683,1260044073.22,1
2965701.17,1953095.81,41917,1262341129.45,3.73763388,1260043529.09,1
1611996.72,1713541.01,41926,1263258689.37,3.74005,1259642831.06,1
1840921.39,1461806.71,41918,1263634381.91,3.74228471,1260429595.01,1
2930293.52,790723.06,41931,1262280876.06,3.74461266,1260017931.86,1
1482452.14,1340484.4,41953,1263135333.53,3.7475686,1259441250.35,1
2413653.35,761545.0,41976,1262064718.59,3.74929382,1259325877.69,1
2241167.56,813640.87,41995,1261473485.8,3.75177825,1258574409.57,1
3352279.47,3092414.84,42043,1262480760.75,3.75554688,1260714647.21,1
1628771.95,477254.04,42047,1262116637.07,3.75788917,1258644716.56,1
5324200.66,626687.84,42061,1258139986.1,3.7600355,1258381696.68,1
1249056.25,2731992.18,42068,1260398788.93,3.76235423,1256611895.08,1
1651958.67,1932690.65,42071,1261566293.18,3.76500129,1258194126.16,1
30213574.76,836494.25,42061,1232888110.05,3.76708707,1258095184.12,1
1361107.56,789927.54,42055,1232922834.71,3.76893787,1229462353.54,1
3804642.43,705169.04,42055,1230610243.36,3.7713433,1229611652.91,1
2823775.56,1237940.46,42080,1229776040.07,3.77364676,1227836643.28,1
3933504.49,54198.47,15645,684164554.63,33.9326511,684695942.58,1
0.0,437248.4,15564,683607148.41,33.883319,684195404.29,1
3629757.11,411434.43,15576,680571520.12,33.8923744,680521528.74,1
2501461.97,608423.28,15523,675855313.33,33.751781,675689529.67,1
1954388.24,319755.18,15491,675908038.59,33.8360466,675844253.1,1
895845.46,226771.73,15468,674700671.41,33.8090996,674667512.44,1
0.0,536852.95,15432,675925835.19,33.8435907,676090225.33,1
1454559.16,63307.0,15439,676691737.2,33.9515994,676831817.0,1
1141337.37,53210.8,15393,678146963.75,34.0792068,678241701.54,1
912852.97,75693.71,15372,674565066.08,33.9412743,674765787.27,1
2675262.39,147029.12,15367,673273863.05,34.0035165,673513150.44,1
0.0,266086.44,15309,675158011.37,34.0852363,675428242.59,1
2593479.71,236253.08,15320,673348905.07,34.1129081,673529213.47,1
2121378.51,410160.77,15276,670115188.13,34.0357759,670276615.31,1
1675208.09,299478.56,15248,670996533.06,34.1504148,671317247.37,1
2628453.33,1321.75,15215,669600548.69,34.2130742,669926191.69,1
0.0,704712.12,15165,670064798.27,34.2007878,670455030.35,1
1019313.44,560268.47,15176,670575709.98,34.2502954,670995600.27,1
1168319.22,121057.07,15132,668354529.92,34.1903364,668753417.01,1
789244.38,96871.0,15114,669125386.68,34.2651894,669561528.58,1
1984251.94,247649.81,15119,669532311.17,34.3749571,672024566.74,1
3544190.38,20725038.98,18740,1852030054.3,3.652477,1859214605.84,1
2116626.65,28528963.09,18901,1878759298.77,3.653102,1885752560.18,1
3416282.33,32923671.88,19057,1908142744.85,3.652861,1914544788.92,1
2868814.52,17260936.81,19183,1922416622.0,3.6526346,1932127545.07,1
4645243.2,21953445.34,19331,1943434007.75,3.6596822,1943671169.77,1
1776395.38,16107453.18,19453,1959024927.5,3.6620546,1961702475.22,1
1253992.58,22090348.86,19583,1981176577.05,3.6645133,1982088911.34,1
10005309.17,16801416.49,19679,1991038428.42,3.6701839,1999298344.93,1
3478760.74,17688609.98,19788,2007005128.07,3.6734224,2010793437.16,1
1596396.91,19170702.7,19915,2024112931.36,3.6725686,2027749493.98,1
1788008.9,23239498.26,20033,2046385767.99,3.6740588,2050825862.72,1
1617452.3,20133912.36,20164,2067354067.66,3.6784609,2071249646.44,1
4186978.9,29468140.87,20273,2093748016.33,3.6804408,2100248136.51,1
3215845.48,20491362.19,20402,2110394077.46,3.6793344,2117837669.06,1
3249106.65,32750183.6,20563,2142079337.81,3.6831424,2147188211.82,1
1944169.55,20514521.55,20710,2161389587.93,3.6844146,2164175013.74,1
3724479.14,24070935.35,20840,2182617685.1,3.6859174,2186317621.29,1
3304678.11,28893079.65,20972,2210378901.83,3.6895868,2210667197.27,1
4678759.71,33870730.87,21092,2238498868.29,3.6877974,2242137487.72,1
4510050.6,29354408.15,21254,2264583971.35,3.6898415,2266074097.08,1
5077647.86,38451733.72,21398,2303943018.76,3.6995932,2307656752.1,1
8015239.04,4606484.97,35544,2519681869.45,380.3338207,2532312760.36,1
0.0,3308194.88,35582,2517098263.72,379.4444818,2521856322.91,1
5378202.02,3121909.69,35547,2509604366.61,378.6549297,2519924140.59,1
0.0,2307431.17,35520,2483937104.9,375.2946067,2494755785.92,1
2989253.19,1533383.72,35489,2490099411.37,376.4456264,2494152171.6,1
2260423.21,1351201.91,35460,2487527275.28,376.194232,2491049156.06,1
0.0,1659294.97,35489,2493456583.4,376.8399955,2494918097.4,1
2335177.83,1011998.64,35450,2504182047.88,378.6609259,2508197385.42,1
3008465.57,1199022.71,35418,2512135777.63,380.1372291,2517048511.25,1
4968110.0,1481566.73,35398,2503365964.28,379.3377629,2510419999.27,1
9772238.84,1185885.85,35333,2500984181.6,380.2779481,2513056624.02,0
0.0,2736014.73,35365,2512664548.85,381.6379488,2515196533.22,0
3163063.04,3443020.75,35343,2514868878.07,381.9302334,2520768258.04,1
2904140.46,2562698.32,35317,2502856092.49,380.1577199,2508633632.36,1
4837829.51,1037095.77,35288,2508941195.83,381.6592754,2516882645.04,0
3376609.78,2683779.42,35251,2515091595.68,382.7002652,2521807394.28,1
0.0,1447806.41,35286,2513103009.41,382.1773784,2516611843.43,1
2635452.32,2451397.51,35261,2516651545.57,382.745008,2523009309.9,1
2943174.19,1089602.34,35245,2509188422.76,381.8918793,2516024270.99,1
2696684.17,958550.39,35243,2511056247.25,382.4406967,2517855131.98,0
4314722.9,1262479.01,35209,2513029064.15,383.2060271,2521665225.41,0
1351183.11,817032.31,26932,1735299644.84,281.7348031,1739598534.83,1
2271636.06,9961691.52,26911,1742256462.11,281.6157581,1745732043.29,1
43610922.99,845037.29,26885,1699414526.5,281.6034655,1744647601.85,1
1426111.32,2260279.81,26873,1700530603.65,281.6501795,1669538228.27,1
752902.65,1633151.58,26873,1701804316.01,281.7153468,1705571202.07,1
1888519.63,954442.75,26868,1701594638.25,281.8352633,1701923604.89,1
976380.97,764398.94,26855,1701974905.86,281.9333576,1703387333.35,1
641356.59,897823.22,26837,1702484582.37,281.975302,1703370164.97,1
2117270.92,1065105.19,26823,1701980443.84,282.0660694,1703574877.82,1
1983161.08,14575580.8,26804,1714131748.86,281.9929643,1715500785.77,1
778962.28,1008238.74,26786,1715463015.92,282.1742535,1717501116.37,1
8613137.66,1010317.78,26768,1710320120.7,282.5788832,1720571853.45,1
63944734.18,8083301.65,26756,1654929281.94,282.6566347,1719197335.95,1
2560761.28,1363476.29,26735,1653832078.31,282.6737283,1657515569.22,1
712389.01,471073.18,26726,1656253642.6,283.1288689,1658891398.28,1
869822.65,497546.96,26717,1657171950.11,283.3494881,1659563080.32,1
664289.77,1090071.48,26710,1658987581.17,283.5871298,1661768783.17,1
21210176.78,776958.13,26684,1640573400.47,283.9322639,1663126055.63,1
26751481.43,1078147.12,26666,1614049104.5,283.7849889,1642538419.45,1
1295422.6,694345.08,26656,1614330900.45,283.9402173,1616587072.27,1
648804.48,1676526.43,26639,1617533640.67,284.3227752,1619924096.33,1
82136.1,57665.09,30937,18140694.2,2.39262547,18712597.88,1
55759.77,180497.31,31566,18090805.77,2.38399937,18584616.77,1
17011.02,111134.9,31475,18012047.2,2.39513722,18450136.2,1
118460.59,102903.07,31660,17665431.61,2.3536472,18222770.52,1
8919.76,194519.78,32060,18068351.2,2.39091151,18291624.91,1
14646.43,147836.72,32394,17949273.59,2.37408864,18260317.68,1
42353.35,188706.42,33263,18007114.12,2.36988275,18253367.38,1
12979.56,104291.68,33090,18057309.58,2.37293945,18215579.67,1
7816.39,83843.84,33191,18323306.25,2.40147518,18406547.58,1
25164.37,98578.19,33314,18124048.69,2.36964287,18273907.53,0
17392.85,132374.28,33414,18242265.66,2.38074166,18515391.55,0
15854.59,226506.48,33990,18364896.3,2.3819913,18563987.66,0
36209.78,68516.46,33893,18085582.62,2.37331235,18388139.54,1
21029.73,67851.97,34004,18179631.99,2.3827259,18416233.33,1
20457.75,80841.99,34050,18505335.6,2.42069515,15267529.38,0
40036.51,93202.36,34161,18680714.64,2.44447284,15584439.72,0
39097.87,127377.37,34773,18727410.15,2.45217596,19015787.26,0
111715.95,99745.12,34540,18723804.23,2.46082218,19047684.8,1
26267.69,108987.72,34609,18010213.18,2.41656063,18867379.26,1
15538.06,143179.14,34883,18092064.31,2.41509217,18380024.58,0
2998.38,116243.13,34979,18444431.02,2.4524457,18234430.2,0
6609268.59,34320.0,15567,3482557917.22,29.129508,3479967431.14,1
4934043.94,108843.95,15548,3473999393.54,29.098281,3468225001.5,1
3018946.49,5030.14,15530,3475272371.55,29.134188,3431018919.35,1
4184986.47,186900.0,15514,3458287613.34,29.025317,3398309946.82,1
12128540.02,217300.0,15490,3456667025.59,29.111686,3457038175.68,1
5161598.57,23000.0,15471,3444058562.65,29.048776,3445517432.08,1
14120547.02,0.0,15435,3429860546.17,29.048122,3398423343.97,1
7147246.81,67200.0,15410,3429556106.13,29.105506,3435215653.53,1
4536849.41,252500.0,15384,3431668640.52,29.159794,3427855688.93,1
5911430.53,56000.0,15361,3410535201.86,29.029973,3405597752.94,1
6389174.73,40000.0,15343,3412930515.24,29.104405,3397755627.12,1
6489822.55,1510.0,15317,3411917098.91,29.151093,3409630870.08,1
7469075.21,177500.0,15289,3404435610.54,29.149471,3403339142.4,1
4338420.44,80000.0,15268,3397250189.61,29.124409,3394112205.28,1
4580798.62,800.0,15250,3407386047.06,29.250567,3401469231.99,1
2848065.92,65000.0,15232,3410997823.22,29.305463,3403700581.0,1
6422693.62,60000.0,15212,3404048001.61,29.300419,3398702298.5,1
